unit_id,description,fav_number,sidebar_color,tweet_count,name,gender
815721842,2.0,1,white,3,lesbalren,1
815721843,,2,white,0,Alex1Pellegrino,1
815721844,0.0,2,blue,2,_____QueenKunta,1
815721845,0.0,3,other,2,Jon_Clabo,0
815721852,0.0,2,other,2,kehjones1,1
815721853,3.0,3,other,3,busha69,0
815721854,2.0,0,blue,3,Msstre_Maak,0
815721855,2.0,1,0,0,GVDance,0
815721856,2.0,0,other,0,RoDeezieYak,1
815721857,1.0,2,0,2,Marissa5763,1
815721858,,3,other,2,latchingonto,0
815721859,2.0,3,0,2,Bizz408,0
815721860,1.0,3,other,2,Saraa_Lynnn,1
815721861,3.0,2,other,2,BHollandSports,0
815721862,0.0,3,other,2,donna_fatale_,1
815721863,,2,blue,3,NazBalochPTII,1
815721864,1.0,3,blue,2,gabbyholly00,1
815721865,2.0,0,blue,1,mommemay1,1
815721866,1.0,1,blue,0,Marilynn_31,1
815721867,1.0,3,blue,1,r_penny16,0
815721868,3.0,1,other,0,AneelaAwann,1
815721870,2.0,0,0,0,dsantamaria626,1
815721871,1.0,0,blue,0,alexisthovgdr,1
815721873,0.0,0,white,3,irekishu,1
815721874,,0,white,3,kinndani,1
815721875,0.0,2,other,1,ClitorisWarrior,0
815721876,1.0,2,blue,2,davideaves1971,0
815721877,2.0,0,blue,1,DareToJamie,0
815721878,1.0,1,blue,1,andyfury,0
815721879,2.0,0,white,3,frankp316,0
815721880,0.0,1,blue,0,PssDiMA,1
815721881,,1,white,2,ItsStinha,1
815721882,2.0,0,blue,1,BstCosmeticSurg,0
815721883,2.0,0,other,3,Disco_77,0
815721884,2.0,3,other,1,CTLTran,1
815721886,2.0,1,0,0,Athena_Franco,1
815721887,1.0,3,blue,3,VivaLaCag_,0
815721890,3.0,2,other,3,ItsMorphinTime_,0
815721894,,0,blue,3,MacAdamOwen2,0
815721895,1.0,2,other,0,gluepiece,0
815721896,0.0,2,blue,2,luqmanzulkurnin,0
815721897,2.0,0,other,2,Trappin_Bricks,0
815721898,0.0,3,blue,2,TheRealDanny24x,0
815721899,3.0,3,white,3,Daiz11,1
815721900,1.0,0,blue,0,dannyrees1886,0
815721901,0.0,1,blue,0,snokoplosm,1
815721902,,2,white,2,AmeganJ,1
815721903,3.0,3,other,2,MegShorette,1
815721904,2.0,2,0,1,arianasballs,1
815721905,1.0,2,white,2,WhiskeeDickee,1
815721906,0.0,3,white,2,MZ_R0ZA,1
815721907,2.0,2,0,3,det_sports_nut,0
815721908,1.0,1,blue,2,Omodohyean,1
815721911,3.0,2,white,2,sedatey_sh,0
815721913,0.0,3,blue,3,_dom4,0
815721914,0.0,1,other,0,mart3r,0
815721915,2.0,1,other,0,derhulla,0
815721916,3.0,3,blue,2,Fulham09,0
815721917,2.0,0,0,2,Chris_Roling,0
815721920,3.0,2,blue,2,ICMeltdown,1
815721921,3.0,0,blue,0,JJComment,0
815721924,2.0,0,blue,2,choledeez,0
815721925,1.0,1,white,3,gisellexx6,1
815721926,3.0,3,other,2,Sinstar33,1
815721927,,0,blue,0,MarinaVotyakova,1
815721929,0.0,3,blue,1,lindsay_mariah9,1
815721933,2.0,2,other,3,RichardDA82,0
815721934,2.0,2,white,1,OurMendesArmy08,1
815721935,1.0,2,other,1,cherin155,1
815721936,,3,white,3,NouisBums,1
815721938,1.0,0,blue,3,yesiluvmcds,1
815721939,,2,blue,1,sooopretttyyy,1
815721940,0.0,2,blue,0,Grace_Lohman,1
815721941,2.0,3,0,2,wulphstein,0
815721942,3.0,2,0,3,TinaRose_,1
815721944,0.0,2,0,2,ByBarnsey,0
815721946,3.0,3,white,1,confessionkills,0
815721947,3.0,1,0,1,joannecanderson,1
815721948,1.0,3,0,1,alanvoldozer,1
815721949,3.0,0,other,1,CJRucker,0
815721950,1.0,1,blue,1,RajAjayVermaa,0
815721952,2.0,1,white,1,floydianist,1
815721953,0.0,0,white,1,artstudio99,1
815721954,,0,blue,0,z_ahmeds,0
815721958,3.0,2,0,1,Syl_Cooper,1
815721959,1.0,3,white,3,_mollyharries,1
815721960,3.0,3,blue,3,GracingTheStage,0
815721961,2.0,3,blue,0,gabbistanishx,1
815721962,3.0,2,blue,2,Ahmet911,0
815721963,1.0,1,white,3,hipsterrhoran,0
815721964,1.0,2,white,3,ThatsMyNiggaGee,1
815721965,1.0,3,0,1,Carley_elliss,1
815721966,1.0,1,other,2,TeenUrie,0
815721968,3.0,0,other,2,Statto1927,0
815721969,1.0,1,blue,1,drmelf,0
815721970,1.0,1,blue,1,IntrepidAaron,0
815721971,,0,blue,1,EdelineMcauley,0
815721974,,1,blue,2,egspoony_ebooks,0
815721975,1.0,2,0,3,The_chosenone94,0
815721976,2.0,2,white,3,Lindso2Trill,1
815721977,0.0,1,white,0,tiamailenani,1
815721980,2.0,3,blue,2,Njeanous,1
815721981,0.0,0,blue,1,nativedanji,0
815721984,0.0,1,blue,1,RichardDavid_1,0
815721985,1.0,1,0,2,omgits_alexx,1
815721986,,2,other,1,TwitlessConnie,1
815721987,2.0,3,0,3,focusakridge,1
815721988,2.0,3,0,3,TammaraMaiden1,1
815721989,2.0,2,other,0,LorenJJohnson,0
815721992,2.0,0,blue,0,fygulikemuxu,1
815721993,2.0,1,blue,1,tundesoge,0
815721994,2.0,0,blue,1,ReickoA,0
815721995,2.0,3,0,0,RepCom1140,0
815721996,3.0,1,blue,0,KurmasDeb,1
815721997,0.0,1,0,1,kingcatnap,0
815721998,3.0,3,0,3,SwannyMediaMan,0
815721999,0.0,3,0,1,W0lfLouie,0
815722000,,1,blue,0,jtownporter,0
815722001,3.0,1,other,2,ChanningKing,0
815722002,0.0,0,0,0,the_gail_butler,1
815722003,2.0,1,white,1,yattermang,1
815722004,,0,0,0,designingdarlin,1
815722005,2.0,2,blue,1,NoordAfrikandel,1
815722006,0.0,3,blue,0,Tjones5,0
815722007,1.0,0,blue,0,MarcStevenPhoto,0
815722008,,0,blue,3,RosalynAlberts1,1
815722009,3.0,1,white,1,MissionVaoDmC,0
815722010,0.0,2,white,1,Dani_Bths,1
815722012,,0,blue,1,BinaryeProfit,0
815722013,,0,blue,1,EstraLavery,1
815722014,2.0,1,blue,1,edthompsn,0
815722016,2.0,0,0,0,GoalsOfIBFs,1
815722017,0.0,3,other,3,Lauren_sophiaa,1
815722018,0.0,2,0,0,AllySaurousRex,1
815722019,3.0,0,0,2,dukeroufus,0
815722020,1.0,2,blue,1,Hamza_SA_,0
815722021,0.0,2,blue,2,ULTRAVlOLUKE,0
815722024,2.0,0,blue,0,PattysHeart7,1
815722027,3.0,2,white,1,IAmDavidOsborn,0
815722028,,0,other,0,leopozos,0
815722029,,2,blue,0,amy123tommo,1
815722031,1.0,0,0,0,naomiacbeckett,1
815722032,0.0,1,0,3,DianaCanovas,1
815722033,2.0,2,blue,3,PrestoVivace,1
815722034,0.0,2,blue,2,JonesMichael23,0
815722035,0.0,1,blue,1,RichardDavid_1,0
815722036,0.0,1,0,0,angelofpax,1
815722037,0.0,1,blue,0,Goddess_Poca,1
815722038,,3,other,3,pop_HOESdrop,1
815722040,3.0,2,0,1,mariamnearria,1
815722042,1.0,3,other,1,Kretz44,0
815722044,1.0,1,other,1,Sidragon1,0
815722046,2.0,0,white,2,MCJAMTAA,0
815722048,0.0,3,blue,2,ohdamnabby_,1
815722049,0.0,1,blue,0,Priscil1995,1
815722050,3.0,0,blue,0,SarahAveryBooks,1
815722051,3.0,2,blue,1,EspinosaSavy,0
815722052,3.0,1,0,3,KenyaTST,0
815722053,0.0,1,blue,0,OAOjacksonbFAF,0
815722054,2.0,3,other,1,dbasolved,0
815722055,2.0,2,other,0,Rillivid,0
815722057,2.0,2,0,1,goldensuggy,0
815722060,2.0,1,blue,1,SarahWhe78,1
815722061,3.0,3,other,3,mooooody_,1
815722063,0.0,1,blue,2,winvest2311,0
815722064,2.0,0,other,2,Verbzz,0
815722065,2.0,2,0,3,Mystical_Voyage,0
815722066,,0,blue,3,RosalynAlberts1,1
815722067,0.0,0,0,0,salma_1008,0
815722068,1.0,2,0,0,MeepleWatcher,1
815722070,,1,blue,0,popcorn38,0
815722071,1.0,1,blue,0,alina5222,1
815722072,2.0,0,other,0,drewlivingston,0
815722073,1.0,2,other,3,Marri,1
815722074,3.0,1,blue,1,lynn_davy,1
815722075,0.0,1,white,1,dgiudice88,0
815722076,1.0,1,white,3,heyyWill,1
815722077,0.0,2,other,1,parkerpointer,1
815722079,0.0,1,0,1,Yule_Mpitse,0
815722080,2.0,0,0,0,its1kibet,0
815722081,0.0,2,blue,1,gejacksonn,1
815722082,0.0,3,white,2,grierchampagne,1
815722083,1.0,1,0,1,GuNiT_Metro,0
815722084,1.0,1,0,0,Hayxworld,1
815722085,3.0,1,other,3,BleesusCrice,1
815722086,1.0,3,blue,0,ScottWyllie2,0
815722087,3.0,2,0,2,DeansOfCardiff,0
815722088,,1,blue,0,kwoodhouse13,1
815722089,2.0,2,other,1,SupergiantStarr,0
815722090,0.0,1,blue,1,punkman761,1
815722091,3.0,3,other,3,Bobby9527,0
815722092,3.0,1,blue,0,Its_ayejay,1
815722095,1.0,1,blue,0,KingFelixB,0
815722096,,1,blue,1,lakencostello,1
815722098,,1,white,1,lalalourdes,1
815722099,3.0,2,blue,3,GrahamBM,0
815722102,,0,blue,0,BeauDowns51,0
815722103,3.0,0,blue,1,abundance4unow,1
815722104,0.0,3,blue,3,BasuAshis,0
815722105,1.0,1,white,3,C_Mbadu,0
815722106,3.0,0,blue,3,Estetica_Yaneth,1
815722107,0.0,1,blue,0,seiarramadison,1
815722110,3.0,1,blue,1,jamo16golf,0
815722111,0.0,3,white,3,amxdecano,1
815722113,,0,blue,0,AnilSequeira_1,0
815722114,1.0,1,white,0,ZoeyMarieCyrus,1
815722115,0.0,1,blue,0,the_ss_khan,1
815722116,0.0,1,white,0,saranicolejones,1
815722117,1.0,1,blue,1,TCfromMKE,0
815722119,0.0,1,0,1,shiaunaa_,1
815722120,1.0,0,white,0,MNI_Dee,1
815722121,,2,other,1,NikBerends,0
815722122,3.0,2,blue,1,fishballxz,0
815722123,0.0,1,blue,0,Plasmapie,0
815722124,0.0,2,blue,0,averidyer_,1
815722125,0.0,1,other,3,CoolStoryWill,0
815722126,2.0,1,other,1,terralightfoot,1
815722127,0.0,0,blue,3,anthropobiology,0
815722128,1.0,1,other,0,beardyben36,0
815722129,0.0,2,blue,1,tannerhumann,0
815722130,1.0,2,white,3,NeilBakersDozen,0
815722132,1.0,0,other,0,trismorphew,0
815722136,0.0,0,0,0,tomascdiaz,0
815722138,3.0,1,white,2,UnluckyblokeJoe,0
815722139,1.0,2,other,2,rinaapatell,1
815722140,0.0,0,other,1,6secondreviews,0
815722141,1.0,3,blue,2,_fucckkennsasha,1
815722142,3.0,1,0,0,rex121j1,0
815722143,1.0,1,blue,3,_BlackerMamba,0
815722145,0.0,3,blue,3,melodisthes,0
815722146,2.0,2,blue,2,Kemfon_U,0
815722147,,1,0,0,biggordz_,0
815722148,0.0,2,blue,1,ayelukestfu,0
815722149,,1,white,2,Makavelix95,0
815722150,3.0,3,blue,2,cows94,0
815722153,2.0,1,white,0,gorillaads1,0
815722154,,2,white,1,JordenEdwards,0
815722155,0.0,1,0,0,RealJohnAbbott,0
815722156,1.0,3,blue,2,Jamie_Begeman,0
815722157,3.0,3,0,3,dimpleftreid,0
815722159,2.0,0,blue,3,Yaneth1326,1
815722161,0.0,2,other,3,queenzingha,1
815722165,3.0,1,blue,1,YandereKnives,1
815722166,3.0,1,other,1,cgiller,0
815722167,,0,blue,3,RosalynAlberts1,1
815722169,3.0,2,blue,1,Theatregleek1,1
815722171,,2,blue,1,jensy_flores,1
815722172,3.0,0,blue,1,TownleyIns,0
815722173,1.0,1,other,1,allurephoto,0
815722174,0.0,1,other,3,ItsElmosWorld,0
815722175,3.0,3,0,1,takerumin,1
815722176,2.0,1,other,2,brentcsutoras,0
815722178,0.0,3,white,1,seIenadeluxe,1
815722179,0.0,1,white,0,hii_kristin,1
815722181,0.0,1,0,0,motormouthanna,1
815722182,3.0,3,other,3,AdamDechanel,0
815722184,3.0,0,blue,3,rnrnhs_memo_5,0
815722185,2.0,0,blue,2,The_Hair_Plug,1
815722188,1.0,2,blue,1,18CARMELA69WEBS,1
815722189,1.0,2,blue,1,CigarObsessed,0
815722190,2.0,2,other,2,robertrotifer,0
815722192,3.0,2,other,3,SIX1DS,0
815722193,1.0,1,other,0,FVLLWEATHER,0
815722195,0.0,0,other,2,rodrigo,0
815722197,3.0,3,blue,1,dens1984,1
815722198,3.0,2,blue,1,Lindsay944,1
815722200,1.0,2,blue,1,madisoncallas,1
815722201,1.0,2,white,2,Karchswag,0
815722204,1.0,1,white,0,Rachelinezlane,1
815722205,3.0,3,0,3,mozak74,0
815722206,3.0,1,blue,1,NotJustAThief,1
815722209,2.0,3,white,3,purrposex,1
815722211,3.0,2,0,3,TheLeakedTruth,0
815722213,0.0,3,blue,1,DumpStreet_Juju,0
815722214,2.0,2,white,2,tanxiuling,1
815722215,2.0,0,blue,2,dudenamedharry,0
815722216,3.0,2,white,3,Mancman10,0
815722217,0.0,3,white,2,haliehewitt,1
815722218,3.0,3,white,3,Gary_R_Walker,0
815722219,0.0,3,0,3,cutestcurly,0
815722220,,1,blue,1,SamuelBoisrond,0
815722221,0.0,2,blue,1,alana_rose1226,1
815722224,0.0,1,blue,1,MarkAHFearnall,0
815722225,,1,blue,1,skenney_23,1
815722226,1.0,0,blue,2,_zammyy,1
815722227,1.0,2,other,1,cloudniah,1
815722228,3.0,1,0,1,n_c_kan,0
815722229,2.0,3,0,3,MrMalky,0
815722231,3.0,0,other,0,ISOTONIX187,0
815722233,,2,blue,1,a_bayy_bayy_,1
815722234,3.0,3,other,3,AdamDechanel,0
815722237,2.0,2,blue,3,Phillip_D_Jones,0
815722238,0.0,0,other,0,ricecracker,1
815722239,0.0,0,white,2,twin_ec_,0
815722240,1.0,1,0,1,aarojames,0
815722241,1.0,2,other,3,hyukr,0
815722242,3.0,3,0,2,myhyuniverse,0
815722243,1.0,2,white,2,Her_Diamond,1
815722244,1.0,0,blue,0,Chelsea8Riley,1
815722245,,2,0,2,LazynGent,0
815722246,0.0,0,blue,3,rickeybot,0
815722248,0.0,3,white,2,chloedonald_,1
815722250,0.0,0,blue,0,sisa_coach,0
815722251,3.0,0,0,1,AlexandraTeenx,1
815722252,2.0,2,other,3,IsThatNumber5_,1
815722253,1.0,3,other,2,carlyy_taylorr,1
815722255,1.0,1,white,0,MariaGaravuso,1
815722256,,2,other,1,si_white,0
815722257,3.0,3,0,2,dysphasiatic,0
815722259,0.0,3,other,1,trillllnye,1
815722260,3.0,3,white,3,mrchristr,0
815722261,0.0,1,0,0,HunterMightFly,0
815722262,1.0,0,other,0,AhoyImHarker,0
815722263,1.0,2,blue,3,jaygetsweird,1
815722264,0.0,3,blue,2,Annnanielsen,1
815722265,0.0,2,other,3,White23Mike,0
815722266,1.0,2,other,2,rubakaay,1
815722267,1.0,2,other,2,KayakKenneth,1
815722268,2.0,2,blue,0,penoytebby,0
815722269,1.0,1,other,2,1anndonnlyCp,1
815722271,,0,blue,0,SDent75,0
815722273,2.0,1,blue,0,atmosudirdjo,1
815722274,3.0,1,blue,2,DeborahAlsina,1
815722276,2.0,2,0,2,brittybap,1
815722277,1.0,0,0,0,c1a3m1,1
815722278,3.0,2,other,2,FrankDio,0
815722279,,3,blue,2,MaceyJaime,1
815722280,3.0,3,white,3,johnmknox,0
815722281,3.0,3,blue,3,JonathanCohn,0
815722282,,0,blue,0,NLSMonarch9,0
815722283,2.0,3,blue,1,_jesssirwin,1
815722285,0.0,3,0,2,_DavidJoel,0
815722286,3.0,1,0,0,owarinodungeon,1
815722287,3.0,3,white,3,SouthernMalachi,0
815722289,,2,blue,0,Annaa00124,1
815722290,,1,blue,0,kaylalauver_,1
815722291,3.0,2,blue,1,elissaians,1
815722292,0.0,1,blue,1,RichardDavid_1,0
815722293,1.0,2,0,0,goshikito,1
815722294,0.0,3,white,3,mqisie,1
815722295,1.0,2,other,3,Go_GetterSlim,1
815722297,,0,blue,0,_liyaaaaaaa,1
815722298,2.0,2,white,2,gabriela_nzo,1
815722302,3.0,1,blue,0,gnilaehsol,1
815722303,0.0,2,other,2,ohheylottiehill,1
815722305,2.0,1,white,0,TrudeStoll,1
815722307,0.0,3,blue,1,kenziemaurer,1
815722308,0.0,2,other,2,the_CHOPE,0
815722309,0.0,0,0,1,K00K_twt,0
815722310,2.0,2,blue,1,annie_timotheou,1
815722311,2.0,1,blue,1,simplycubes,0
815722312,2.0,1,blue,1,hartman39,0
815722313,0.0,3,blue,2,DaylanGreen,0
815722314,1.0,1,other,3,Bushid0_Br0wn,0
815722315,0.0,3,blue,2,Laceeeymarie,1
815722316,0.0,2,0,0,userKings,0
815722317,1.0,2,white,0,BlondSquat,1
815722318,,0,blue,0,stevegannon2014,0
815722320,3.0,3,white,3,ariel_thethird,1
815722321,2.0,0,blue,3,richmk01,0
815722322,1.0,3,0,2,ItsJustChurchy,0
815722324,2.0,1,other,3,BulelaniMfaco,0
815722325,3.0,2,0,3,DanuchisOtero,1
815722328,1.0,2,blue,3,dogielus,0
815722329,2.0,1,0,0,KillaKill88,0
815722330,1.0,2,white,0,MEH0986,1
815722331,2.0,3,0,3,atrudituo,1
815722332,1.0,0,white,1,___Karma,0
815722333,,1,blue,0,MHenn07,0
815722334,1.0,2,white,2,Juicyass_mathew,0
815722335,0.0,2,blue,2,dehzmason,1
815722336,1.0,1,0,1,xcrushlarry,1
815722337,3.0,2,other,2,ciarasworld,1
815722340,1.0,3,0,3,adrianadarling8,1
815722342,,2,blue,1,_batyfelicity,1
815722344,,1,other,2,rtc855,1
815722345,3.0,1,blue,0,KCerioAuthor,1
815722347,,0,blue,2,prslava15,1
815722351,,0,blue,2,liz_quen3,1
815722353,,0,blue,2,HopeeQuen,1
815722356,,0,blue,2,liz_quen2,1
815722357,2.0,2,blue,1,TheEpicStache24,0
815722358,2.0,1,other,1,zkict,0
815722360,1.0,3,other,3,alexvndrv_,1
815722361,3.0,0,0,0,drewtheglue,0
815722363,3.0,0,blue,3,cmwealth,0
815722365,3.0,2,0,1,GekyGumus,1
815722367,3.0,1,white,1,Ahhm_edAdeel,0
815722368,3.0,1,0,3,bisialimi,0
815722369,2.0,1,0,2,_TheKhanArtist,0
815722370,,0,other,0,mimlea,0
815722371,,0,blue,1,KRRTX,1
815722372,2.0,2,0,1,9ISABEL7Lacey00,1
815722373,0.0,3,blue,3,SMF_Scoob_8,0
815722375,0.0,3,other,1,RobinP2,1
815722379,2.0,0,0,0,Chris_xamoyelaa,1
815722380,1.0,3,blue,3,sprinklofstyles,0
815722381,0.0,1,blue,1,Ferb_17,0
815722382,0.0,3,white,2,YesImTCurryyy,0
815722383,1.0,1,0,3,badboicasey,0
815722384,3.0,3,blue,1,MGullatta,0
815722385,0.0,2,other,3,Mr_LV_WhozThat,0
815722387,1.0,3,white,3,HazyDream_,0
815722389,1.0,0,blue,2,rantypete,0
815722392,0.0,1,blue,2,i_hate_tattoos,0
815722393,0.0,3,0,2,bornunprepared,1
815722394,2.0,2,other,2,SailorPlutoid,1
815722395,1.0,3,blue,1,BenjyHimmel,0
815722396,3.0,1,white,1,eleanor_morton,1
815722397,1.0,2,blue,1,Kevin_Schex,0
815722400,1.0,0,other,1,joowuntbuttah,1
815722402,0.0,3,white,1,WorshipEGoddess,1
815722403,3.0,1,0,3,UcheIsClown,0
815722404,3.0,1,white,1,paezdanielaA,1
815722406,0.0,2,white,2,JunKet_,0
815722408,3.0,1,white,0,igraysscale,0
815722409,1.0,0,0,0,Sherry_FG,1
815722411,0.0,1,blue,1,RichardDavid_1,0
815722413,2.0,3,white,3,luhyouari,1
815722415,0.0,0,blue,0,kostpech,0
815722417,3.0,3,blue,1,Mysti_Eyes,1
815722418,3.0,1,white,3,JVCrum,0
815722420,,1,blue,2,Ramosjoar,0
815722421,0.0,0,0,0,Mr2tal,0
815722423,0.0,0,blue,0,miltonboidrew,0
815722424,1.0,2,blue,1,jacksmith23456,0
815722425,,3,blue,2,nofate1991,0
815722426,0.0,1,other,3,djstephfloss,0
815722427,2.0,1,white,1,SteveBurr,0
815722428,,2,white,2,Trap_Pop,0
815722429,1.0,3,white,2,LosingMuke,1
815722432,,0,other,1,lowkeyoutlaw,0
815722433,,0,blue,0,frederi1150,0
815722435,2.0,0,blue,0,poopheadakridge,0
815722437,1.0,3,blue,1,theskyisgrey_,1
815722438,0.0,2,other,2,gothpixie73,1
815722439,3.0,0,0,0,Greg_Richman_,0
815722440,0.0,3,blue,2,branduncare,0
815722441,,0,other,1,fernandez_jfm,0
815722442,1.0,3,other,1,britkloepfer,1
815722443,1.0,1,blue,0,partyontheweekn,1
815722444,2.0,3,white,3,iansgallgher,0
815722445,1.0,3,other,3,dnorri17,0
815722446,1.0,1,other,1,who_cody_carter,0
815722447,0.0,0,blue,2,Iy_zham,0
815722448,2.0,1,blue,0,Wonkaflocka,0
815722449,3.0,1,other,1,soduch,0
815722450,,0,blue,3,parentbuzzz,1
815722452,1.0,0,blue,0,DTcnnant,0
815722454,2.0,0,blue,3,LevityNYC,0
815722455,0.0,2,white,1,VertigoOfCal,0
815722456,1.0,2,0,1,9DEBORA5Tracy05,1
815722457,2.0,3,other,1,karlee_lewis,1
815722458,0.0,1,blue,0,marcilesm,0
815722459,2.0,1,0,0,mermaidfestas,0
815722460,0.0,2,white,3,fiftharirection,1
815722463,0.0,2,white,0,sumeyrahx,1
815722464,2.0,2,blue,3,NewsNeus,1
815722465,,1,blue,2,tiredjinki,0
815722466,1.0,2,other,0,wat_wood,1
815722467,2.0,3,0,2,feminist_trash,1
815722468,1.0,1,blue,0,Arrowhead_JL,0
815722469,1.0,0,other,3,justicecw,1
815722470,1.0,2,blue,2,josepaz481,0
815722471,0.0,2,other,1,JeffAiken,0
815722472,1.0,3,0,3,ASVPzayn,0
815722475,0.0,2,blue,1,JerikaInez,1
815722476,0.0,3,0,2,RomyWij,1
815722477,2.0,2,blue,0,FlowerChildJasz,1
815722478,0.0,0,white,0,patduremdes,1
815722479,3.0,2,blue,1,Bignastier2015,0
815722480,2.0,2,white,1,nonmaayo,1
815722481,1.0,0,blue,0,expoMgurk,0
815722483,2.0,0,blue,0,SurvivalSelene,1
815722486,1.0,3,0,3,aleehsun,1
815722487,3.0,3,other,2,JubEatsBare,0
815722489,2.0,3,other,1,RogersKaitlyn,1
815722491,2.0,3,other,2,moxie86,1
815722492,1.0,1,blue,1,armsfalloffboy,0
815722493,2.0,1,blue,1,_johnburrows,0
815722494,1.0,3,white,2,WTF_5sauce_,0
815722495,2.0,1,blue,1,IAmCWest,0
815722496,1.0,2,0,1,Idixt_Jess_,1
815722497,3.0,1,other,1,mommyofvillains,1
815722498,0.0,2,blue,0,spencer_warezak,0
815722499,0.0,2,other,2,irfrazer,0
815722500,0.0,1,other,2,EJBusch,0
815722501,1.0,3,blue,3,Sing_u_larity,0
815722502,2.0,1,other,0,dadhikes,0
815722503,3.0,3,0,3,Nliddle16,0
815722504,2.0,2,other,1,Et3rnalHero,0
815722505,0.0,1,white,2,Atlegang_M_,1
815722507,2.0,1,white,1,aashaydalvi,0
815722508,2.0,3,white,2,NickMakhoul,0
815722509,2.0,0,blue,0,RealMsP_53,1
815722511,1.0,2,0,1,DougBuenro,0
815722512,2.0,1,other,3,youngglobal,0
815722513,0.0,0,white,0,onefabulousmama,1
815722515,2.0,0,0,0,jdgamerboy,0
815722519,2.0,2,blue,2,RMAFG10,0
815722520,3.0,1,blue,0,HayleyJDunne,1
815722521,,0,blue,0,markoos16,0
815722523,2.0,0,other,2,CatAnne19,1
815722524,1.0,2,white,2,bodmond,0
815722525,2.0,2,blue,1,desireeliotti30,0
815722526,3.0,2,white,3,xBDOT,0
815722527,2.0,0,other,2,sodamn_arrogant,1
815722528,2.0,2,blue,0,Sasslikeme,0
815722531,3.0,3,blue,3,RKWinvisibleman,0
815722532,,0,blue,0,James32770299,0
815722533,0.0,3,white,3,RaniyahD_,1
815722534,1.0,0,blue,0,sypozybopyt,1
815722535,1.0,1,0,2,TopMass,0
815722536,,3,blue,2,evelynmvaldez,1
815722540,3.0,1,blue,0,hannahkeenan11,1
815722541,0.0,2,blue,0,EmilyOrr016,1
815722542,,3,other,2,swwfu_,1
815722545,3.0,1,other,3,podnosh,0
815722546,1.0,1,blue,0,__SlimJim,1
815722547,,2,blue,1,johnneezzyy,0
815722548,3.0,1,other,3,agentlinton,0
815722550,3.0,2,blue,1,johnniestone5s,0
815722553,1.0,1,blue,1,CarolLake918,1
815722554,1.0,2,white,2,Joe_Erhet,0
815722555,1.0,2,0,1,emilymorri,1
815722556,1.0,1,blue,1,loooceh,1
815722558,1.0,1,blue,2,_BlueDot,0
815722560,0.0,2,other,2,ultraviolince,1
815722561,1.0,2,white,2,iamQueeeeeeny,1
815722562,2.0,1,blue,0,calii___born,0
815722563,0.0,2,other,2,FunSizeHaitian_,1
815722564,,0,blue,0,the_sloth_queen,1
815722565,2.0,0,other,0,CarlosLove4Life,0
815722566,0.0,3,0,2,_EJJ,1
815722567,1.0,0,0,1,166HAZEL51,1
815722568,3.0,1,other,2,trebor_guk,0
815722569,3.0,1,other,2,authorLTReece,0
815722570,0.0,0,blue,0,AyeshaRpk,1
815722571,0.0,1,blue,1,Allie_pops,1
815722572,2.0,2,other,3,DopeDavis_251,0
815722573,1.0,1,other,0,Trist_Chi,1
815722574,1.0,3,other,3,happyprincessj,1
815722575,2.0,1,0,0,BVDTVSTE,0
815722576,1.0,1,blue,1,__swankin,0
815722577,0.0,3,0,3,bohyungg,0
815722580,3.0,3,0,2,SpiveyShouts,1
815722581,0.0,2,blue,0,Logicswiftz,0
815722584,0.0,3,white,1,ivyjordan_,1
815722585,3.0,1,0,2,paul18280,0
815722587,3.0,2,white,3,niallwxthcalum,0
815722588,0.0,1,blue,1,Ratman46,0
815722589,3.0,1,other,3,agentlinton,0
815722590,,0,blue,0,riley9311,0
815722591,2.0,2,0,1,JoseJmfathens,0
815722592,2.0,1,other,0,PS2TAN,0
815722594,0.0,2,blue,1,chrismix5,0
815722596,0.0,2,blue,2,THE_Lakoa,1
815722597,0.0,3,white,0,JhonRules,0
815722598,,0,white,0,sciordia,0
815722599,2.0,1,white,2,triaticr,0
815722601,2.0,2,white,3,Kialna,1
815722603,0.0,2,other,2,ashleynoellex3,1
815722604,3.0,3,0,3,Endraxial,0
815722605,1.0,1,white,2,Kennadian_,1
815722607,2.0,1,other,3,pareayh,1
815722609,0.0,3,white,2,broadcastlwt,0
815722610,2.0,2,white,2,wendycockcroft,1
815722611,2.0,3,white,3,Markie___mark,0
815722612,1.0,3,other,2,maffagafo,0
815722613,,2,white,1,SassySausage1,1
815722614,0.0,2,0,1,Dozie,0
815722615,2.0,0,white,1,davidinalmeria,0
815722616,0.0,2,blue,2,704jthomas,0
815722617,2.0,0,blue,0,bertodiplo,0
815722618,3.0,2,0,1,Zelle1985,1
815722619,2.0,0,blue,1,GrahamDAragon,0
815722621,3.0,3,other,2,JeffreyCamp,0
815722622,2.0,3,white,3,gasparlanca,0
815722623,1.0,1,blue,0,MarkSanders1978,0
815722624,1.0,0,blue,0,KeleMars,1
815722625,0.0,3,white,2,HausOfSavannah,1
815722626,2.0,2,blue,1,AL_Write,0
815722627,0.0,2,0,2,_amxlia_,1
815722628,2.0,3,other,2,caitlinnicole46,1
815722629,0.0,3,other,3,torianosecret,1
815722630,3.0,2,blue,3,xdeontewilliams,0
815722631,1.0,0,blue,0,AlexWeronski,0
815722632,1.0,1,blue,2,LilTayyDaDon,0
815722634,0.0,2,other,3,chefyazzy,1
815722635,2.0,3,blue,1,lifeofjoshleen,1
